customer_id,signup_date,tenure_months,age,region,plan,contract_type,monthly_charges,discount_pct,auto_pay,support_tickets,late_payments,usage_hours_month,satisfaction_score,last_login,total_charges,churn
CUST04333,2024-07-27,17,18,West,Basic,Monthly,669.9,0.05,No,3,0,30.4,2.9,2025-12-22 19:46:55.035615896,11404.67,No
CUST04334,2023-05-06,31,31,West,Standard,Quarterly,1206.99,0.05,No,2,0,45.0,2.2,2025-12-11 09:13:22.486660796,38068.41,Yes
CUST04335,2024-12-27,12,31,East,Premium,Quarterly,1984.7,0.1,Yes,2,0,34.4,3.7,2025-12-24 02:08:57.773576904,25338.11,No
CUST04336,2023-03-27,33,46,Central,Standard,Annual,1119.53,0.0,Yes,2,1,24.0,4.8,2025-12-30 00:00:00.000000000,37530.63,No
CUST04337,2024-06-10,18,38,South,Standard,Quarterly,1092.82,0.0,Yes,1,0,11.9,3.1,2025-12-24 00:09:34.733778480,20433.28,No
CUST04338,2025-05-11,7,35,North,Standard,Quarterly,969.35,0.15,No,3,1,25.5,3.5,2025-12-15 05:42:44.949294378,7318.74,No
CUST04339,2024-12-15,12,45,East,Basic,Monthly,728.57,0.0,Yes,3,1,15.9,3.8,2025-12-30 00:00:00.000000000,8423.57,No
CUST04340,2025-03-06,9,27,North,Standard,Annual,1084.66,0.0,Yes,2,0,18.3,2.0,2025-12-15 07:31:53.137519038,8707.26,No
CUST04341,2025-03-02,9,39,South,Basic,Monthly,792.68,0.0,Yes,4,1,35.1,3.2,2025-12-19 21:19:07.115797198,7772.52,No
CUST04342,2025-01-24,11,39,West,Basic,Monthly,564.22,0.0,No,1,1,9.2,4.3,2025-12-06 03:01:31.109840187,5776.18,Yes
CUST04343,2024-05-11,19,21,Central,Standard,Quarterly,1354.67,0.0,No,1,1,31.1,3.2,2025-12-15 12:15:32.509165280,24923.19,No
CUST04344,2025-06-03,6,27,Central,Premium,Annual,1756.64,0.05,No,1,1,22.7,3.3,2025-12-10 19:27:25.546525229,10665.7,No
CUST04345,2023-09-03,27,26,South,Basic,Monthly,603.86,0.0,Yes,2,2,35.6,2.8,2025-12-18 20:17:34.418614808,15859.61,No
CUST04346,2023-05-13,31,29,West,Standard,Quarterly,1236.92,0.0,No,3,1,11.9,3.1,2025-12-06 18:55:45.697070321,37528.42,Yes
CUST04347,2023-07-10,29,33,Central,Standard,Monthly,1323.74,0.1,Yes,1,2,21.8,2.6,2025-12-24 10:47:29.135235993,37130.33,No
CUST04348,2025-04-05,8,26,East,Standard,Quarterly,1308.33,0.0,No,3,1,48.2,3.2,2025-12-29 06:14:49.642959342,9256.89,No
CUST04349,2024-03-23,21,31,East,Basic,Quarterly,630.77,0.0,Yes,4,2,40.0,3.6,2025-12-24 20:54:12.319417870,13366.36,No
CUST04350,2024-07-12,17,24,North,Basic,Monthly,684.8,0.1,No,2,1,20.0,4.7,2025-12-20 21:52:05.104167393,11024.64,No
CUST04351,2023-06-26,30,26,East,Basic,Monthly,784.51,0.1,No,4,1,42.1,3.6,2025-12-30 00:00:00.000000000,23624.79,No
CUST04352,2025-02-09,10,41,South,Standard,Monthly,1101.76,0.0,No,2,1,9.7,4.7,2025-12-20 15:17:48.972385966,9928.59,No
CUST04353,2024-06-30,18,33,West,Basic,Monthly,660.27,0.0,Yes,6,0,9.1,3.5,2025-12-12 20:19:44.367394855,12472.09,No
CUST04354,2023-05-17,31,33,East,Standard,Quarterly,995.99,0.05,Yes,0,1,19.4,3.7,2025-12-28 06:19:04.159216310,31584.64,No
CUST04355,2023-08-22,28,27,Central,Basic,Quarterly,646.86,0.0,Yes,1,0,12.7,1.7,2025-12-10 04:48:40.756914202,17706.44,No
CUST04356,2024-05-23,19,18,East,Standard,Monthly,1180.89,0.05,No,3,1,25.4,3.8,2025-11-28 12:18:25.169958265,22616.59,Yes
CUST04357,2024-09-22,15,18,South,Standard,Annual,1152.07,0.0,Yes,4,4,24.8,3.2,2025-12-19 09:35:11.573928264,17926.43,No
CUST04358,2025-05-28,7,38,East,Basic,Quarterly,531.38,0.0,Yes,4,0,32.2,2.4,2025-11-26 20:57:42.956112217,3334.97,No
CUST04359,2023-12-11,24,58,Central,Premium,Annual,2099.76,0.0,Yes,4,1,16.0,3.8,2025-12-24 17:36:24.586420845,51433.46,No
CUST04360,2023-05-25,31,48,East,Standard,Quarterly,1294.83,0.15,No,3,0,33.2,3.6,2025-12-08 22:52:18.152616916,40456.45,No
CUST04361,2023-10-02,26,30,North,Premium,Monthly,1636.86,0.1,No,0,0,10.8,4.0,2025-12-30 00:00:00.000000000,41555.43,No
CUST04362,2023-11-14,25,33,West,Premium,Monthly,1630.08,0.0,No,1,0,17.5,4.3,2025-12-26 18:51:58.909976813,41132.78,No
CUST04363,2025-05-29,7,32,South,Standard,Monthly,1344.85,0.0,No,2,0,33.1,3.7,2025-12-25 02:54:17.404799596,9251.6,No
CUST04364,2025-06-17,6,34,South,Basic,Annual,807.24,0.0,Yes,0,1,21.5,4.2,2025-12-08 12:32:54.911192828,4674.42,No
CUST04365,2024-09-18,15,34,West,Premium,Quarterly,1853.51,0.0,Yes,1,0,21.5,4.7,2025-12-22 11:38:51.279930004,27774.53,No
CUST04366,2024-12-16,12,25,West,Standard,Annual,1104.42,0.05,Yes,1,1,24.8,3.9,2025-12-27 21:43:12.857132669,12200.08,No
CUST04367,2025-06-18,6,39,West,Premium,Annual,1722.93,0.0,No,2,1,38.7,4.0,2025-12-14 22:48:51.994950979,11105.3,No
CUST04368,2023-01-09,35,56,West,Standard,Annual,1559.3,0.0,Yes,0,1,33.4,3.4,2025-12-20 15:15:11.950202803,53389.35,No
CUST04369,2024-07-12,17,24,North,Standard,Monthly,1191.36,0.0,Yes,3,2,14.3,2.4,2025-11-23 00:11:20.438630857,19850.45,Yes
CUST04370,2025-03-05,9,29,South,Premium,Monthly,1722.23,0.05,Yes,1,0,26.5,3.8,2025-12-25 06:06:09.336601671,14743.28,No
CUST04371,2024-11-22,13,38,South,Standard,Quarterly,1070.72,0.0,Yes,1,1,34.6,4.2,2025-12-27 19:33:24.113315906,14783.05,No
CUST04372,2024-07-30,17,24,North,Basic,Monthly,784.69,0.0,No,2,0,35.5,2.8,2025-12-02 22:41:34.465744090,13455.97,Yes
CUST04373,2025-06-02,6,34,West,Standard,Monthly,1172.24,0.0,No,2,0,19.3,3.5,2025-12-08 06:23:07.291301312,7214.25,No
CUST04374,2024-01-10,23,29,South,Standard,Monthly,1166.6,0.05,Yes,2,0,32.1,2.5,2025-12-20 04:00:43.781901627,25716.2,No
CUST04375,2024-01-11,23,18,East,Premium,Monthly,2153.08,0.0,Yes,3,1,15.4,3.6,2025-12-28 09:05:05.941606356,48381.72,No
CUST04376,2024-10-25,14,49,West,Basic,Monthly,677.09,0.05,No,2,0,46.7,2.7,2025-11-22 08:37:15.320384075,9162.76,Yes
CUST04377,2024-03-01,22,18,East,Premium,Quarterly,1875.22,0.1,Yes,1,0,26.6,1.8,2025-12-19 14:39:37.476080597,42395.01,No
CUST04378,2024-12-17,12,40,Central,Premium,Quarterly,1830.8,0.0,No,2,0,42.8,2.6,2025-12-07 09:37:15.838443696,23059.48,No
CUST04379,2025-02-17,10,36,North,Basic,Annual,729.86,0.05,Yes,2,1,21.1,2.6,2025-12-19 16:11:42.661591354,8001.32,No
CUST04380,2024-09-06,15,38,Central,Basic,Monthly,586.96,0.0,Yes,2,4,28.9,5.0,2025-12-13 17:15:56.824739655,8268.29,No
CUST04381,2024-09-01,15,36,Central,Standard,Monthly,1074.59,0.0,Yes,2,0,30.4,4.1,2025-12-18 04:24:46.120364027,15339.04,No
CUST04382,2024-04-03,20,50,Central,Basic,Monthly,758.63,0.05,Yes,2,0,30.1,3.3,2025-12-18 20:53:38.084045134,14922.02,No
CUST04383,2023-05-06,31,43,North,Standard,Annual,1144.71,0.0,No,3,1,26.3,3.7,2025-12-08 14:46:47.158097031,36511.66,No
CUST04384,2024-02-04,22,32,West,Basic,Quarterly,585.7,0.05,No,3,1,39.1,3.9,2025-12-30 00:00:00.000000000,12513.29,No
CUST04385,2023-04-01,33,37,West,Standard,Quarterly,1188.54,0.0,No,2,1,18.5,3.2,2025-12-17 10:13:31.565096899,38119.74,No
CUST04386,2024-07-31,17,45,South,Basic,Monthly,745.69,0.0,Yes,0,0,44.9,2.7,2025-12-13 02:11:25.794583253,13373.13,No
CUST04387,2024-12-20,12,52,North,Premium,Annual,2022.48,0.1,Yes,3,2,17.7,3.3,2025-12-29 09:47:37.469259782,25428.6,No
CUST04388,2024-04-09,20,25,East,Standard,Monthly,986.44,0.0,Yes,0,1,22.3,3.9,2025-12-21 01:54:38.030641537,19062.73,No
CUST04389,2024-03-21,21,34,East,Standard,Monthly,1282.35,0.05,No,4,2,22.3,4.3,2025-12-21 01:12:41.738135467,26958.82,No
CUST04390,2025-05-12,7,20,Central,Basic,Monthly,640.03,0.0,No,1,0,23.2,1.6,2025-12-10 06:50:31.793367239,4716.9,No
CUST04391,2024-07-26,17,30,South,Premium,Monthly,1534.54,0.1,Yes,2,0,15.0,1.6,2025-12-27 01:22:07.406637664,25896.83,No
CUST04392,2023-04-27,32,34,West,Standard,Quarterly,1186.75,0.0,Yes,0,1,23.2,4.4,2025-12-20 00:43:12.014544265,36830.74,No
CUST04393,2024-09-27,15,25,West,Standard,Annual,1225.86,0.0,Yes,1,0,31.3,2.2,2025-12-14 03:12:16.966844580,17593.09,No
CUST04394,2024-09-15,15,32,North,Basic,Monthly,651.74,0.0,No,3,1,16.9,3.6,2025-12-04 09:29:43.925925950,9642.5,Yes
CUST04395,2023-05-22,31,44,West,Standard,Monthly,1284.88,0.0,No,5,0,21.5,3.2,2025-12-08 20:02:49.868545154,40595.87,No
CUST04396,2023-04-19,32,32,East,Standard,Monthly,1258.46,0.0,No,1,0,26.6,3.4,2025-12-09 16:24:43.333520804,40591.43,No
CUST04397,2025-04-05,8,30,West,Basic,Monthly,822.71,0.0,No,5,0,28.5,2.7,2025-12-07 21:37:36.534191163,6002.42,Yes
CUST04398,2023-09-13,27,18,Central,Basic,Monthly,683.02,0.1,Yes,1,0,47.8,5.0,2025-12-30 00:00:00.000000000,18211.44,No
CUST04399,2024-09-22,15,34,North,Standard,Quarterly,940.46,0.1,Yes,0,0,37.5,3.2,2025-12-18 15:45:29.549664242,13207.17,No
CUST04400,2023-11-11,25,29,South,Basic,Quarterly,735.24,0.0,No,3,0,32.9,3.0,2025-12-18 09:39:08.755151896,17770.34,No
CUST04401,2024-05-16,19,43,East,Standard,Monthly,1238.03,0.05,No,1,3,22.1,2.6,2025-12-18 20:45:25.626792586,22978.94,No
CUST04402,2023-04-27,32,21,West,Standard,Annual,1074.15,0.15,Yes,6,1,12.5,4.2,2025-12-10 23:38:19.611102696,34610.49,No
CUST04403,2023-12-21,24,36,West,Premium,Monthly,2079.64,0.0,Yes,3,2,15.0,3.0,2025-12-17 01:06:07.717743640,51784.64,No
CUST04404,2025-05-16,7,28,East,Basic,Monthly,652.35,0.0,Yes,1,0,30.1,2.1,2025-12-19 03:18:38.006592941,4647.91,No
CUST04405,2023-04-08,32,42,East,Basic,Monthly,819.59,0.0,No,2,0,29.6,3.5,2025-12-22 23:08:09.579544680,26401.59,No
CUST04406,2025-05-21,7,36,North,Standard,Monthly,1392.55,0.0,Yes,0,2,32.1,3.2,2025-12-22 14:33:08.239575295,8627.05,No
CUST04407,2024-04-23,20,21,East,Standard,Quarterly,1357.79,0.0,Yes,1,0,43.5,3.5,2025-12-28 11:46:18.842598961,25884.83,No
CUST04408,2025-01-24,11,25,Central,Basic,Annual,484.06,0.0,Yes,2,0,32.0,4.6,2025-12-12 23:33:23.712992543,4976.76,No
CUST04409,2023-10-11,26,53,South,Standard,Annual,1162.7,0.1,No,1,3,46.4,4.0,2025-11-28 14:57:37.580907367,29201.7,Yes
CUST04410,2024-02-23,22,43,East,Basic,Annual,786.12,0.1,No,3,2,12.6,4.0,2025-12-29 02:26:03.824605678,17044.04,No
CUST04411,2024-04-01,20,36,South,Basic,Monthly,787.79,0.0,No,2,0,17.7,3.5,2025-12-28 00:36:08.193169916,15061.71,No
CUST04412,2024-01-05,23,31,South,Basic,Annual,658.26,0.15,No,2,2,29.7,3.5,2025-12-23 15:56:24.016911231,14785.11,No
CUST04413,2024-08-04,16,32,East,Basic,Monthly,610.45,0.15,Yes,3,0,26.4,3.0,2025-12-25 20:00:15.806555341,9160.68,No
CUST04414,2024-09-21,15,28,Central,Basic,Monthly,653.2,0.05,No,5,0,32.9,3.9,2025-12-02 07:11:34.543570604,10017.97,Yes
CUST04415,2023-05-11,31,28,East,Premium,Monthly,2112.77,0.0,Yes,0,2,40.9,2.6,2025-12-25 17:50:33.109963276,67165.01,No
CUST04416,2023-11-27,25,33,Central,Standard,Monthly,1192.21,0.1,Yes,2,3,38.3,3.4,2025-12-30 00:00:00.000000000,30881.45,No
CUST04417,2024-09-04,15,37,East,Standard,Monthly,1257.78,0.0,No,1,0,38.5,3.5,2025-12-15 22:36:06.023912824,19028.85,No
CUST04418,2023-09-01,27,18,East,Standard,Monthly,1263.95,0.0,Yes,2,0,39.6,3.3,2025-12-09 18:00:59.015446975,34058.82,No
CUST04419,2023-01-17,35,18,East,Standard,Quarterly,1071.06,0.0,No,1,1,30.4,3.7,2025-12-19 09:47:44.224200739,38546.77,No
CUST04420,2023-12-19,24,34,East,Standard,Quarterly,999.62,0.0,Yes,2,2,12.3,3.8,2025-12-12 19:12:16.494474045,23367.92,No
CUST04421,2023-05-27,31,29,East,Standard,Monthly,1217.42,0.0,Yes,1,1,15.5,3.1,2025-12-18 22:19:57.613077524,38122.24,No
CUST04422,2024-01-21,23,27,North,Basic,Quarterly,651.34,0.1,Yes,2,2,40.8,2.6,2025-12-29 19:07:10.490072895,14594.77,No
CUST04423,2023-06-13,30,44,South,Standard,Monthly,1084.02,0.0,Yes,2,2,32.3,4.1,2025-12-23 08:12:41.312031397,32127.17,No
CUST04424,2023-07-27,29,39,South,Premium,Monthly,1818.42,0.0,No,1,2,27.7,3.3,2025-12-22 13:17:09.013136119,54205.0,No
CUST04425,2023-12-05,24,28,West,Basic,Monthly,664.76,0.05,No,2,2,30.7,4.4,2025-11-19 17:51:34.186069052,16388.04,Yes
CUST04426,2023-07-25,29,23,South,Basic,Monthly,782.81,0.05,No,2,0,36.5,3.7,2025-12-12 13:10:14.859405262,22311.91,No
CUST04427,2024-08-15,16,36,Central,Standard,Monthly,1224.24,0.0,Yes,1,1,19.1,4.2,2025-11-29 19:37:30.023878003,20778.37,Yes
CUST04428,2024-01-12,23,39,North,Premium,Quarterly,1876.22,0.15,Yes,4,1,3.1,2.5,2025-11-30 13:20:12.966146500,43561.55,No
CUST04429,2023-08-12,28,18,Central,Basic,Annual,683.94,0.05,No,1,0,22.2,4.4,2025-12-03 06:39:24.878058221,19612.63,No
CUST04430,2023-01-27,35,38,South,Standard,Quarterly,1264.81,0.0,No,1,0,30.7,4.1,2025-12-19 11:43:39.101004656,43621.46,No
CUST04431,2023-02-10,34,51,Central,Basic,Quarterly,610.01,0.0,No,2,1,39.8,3.1,2025-12-25 04:40:06.210007902,20891.49,No
CUST04432,2024-05-03,19,38,Central,Basic,Monthly,706.79,0.0,Yes,2,0,33.2,3.0,2025-12-07 02:08:04.702168888,12875.26,Yes
CUST04433,2025-04-01,9,43,West,Standard,Monthly,871.9,0.1,No,1,0,43.9,3.1,2025-12-13 17:50:23.246097029,7766.9,No
CUST04434,2025-03-29,9,25,East,Basic,Monthly,656.55,0.1,No,2,1,26.0,3.0,2025-12-19 09:44:30.365506571,6421.8,No
CUST04435,2024-02-04,22,37,Central,Basic,Annual,704.4,0.05,No,2,0,27.3,3.3,2025-12-30 00:00:00.000000000,15783.79,No
CUST04436,2024-07-12,17,39,North,Basic,Monthly,750.68,0.0,Yes,3,0,35.7,2.9,2025-12-06 10:22:07.291020070,12390.99,Yes
CUST04437,2025-02-16,10,50,East,Basic,Monthly,758.82,0.15,Yes,1,1,39.5,2.7,2025-12-13 18:29:57.002000496,7751.82,No
CUST04438,2025-05-11,7,30,West,Basic,Monthly,670.7,0.1,Yes,1,0,29.3,5.0,2025-12-30 00:00:00.000000000,5070.42,No
CUST04439,2024-11-12,13,32,South,Basic,Quarterly,738.0,0.0,Yes,3,1,15.9,4.2,2025-12-16 00:06:14.494058079,9162.44,No
CUST04440,2024-12-22,12,51,North,Basic,Quarterly,925.36,0.15,No,3,0,30.7,2.6,2025-12-02 17:47:00.864637898,11915.2,Yes
CUST04441,2024-12-15,12,27,East,Basic,Monthly,774.72,0.0,Yes,2,0,7.6,4.1,2025-12-07 00:27:20.905177715,8706.5,Yes
CUST04442,2024-05-08,19,37,North,Standard,Annual,1291.28,0.0,No,4,0,16.2,3.0,2025-12-19 08:22:31.744720774,24024.64,No
CUST04443,2023-05-09,31,34,East,Premium,Monthly,1766.17,0.0,No,2,1,49.7,4.0,2025-12-04 01:06:31.283019216,56036.2,No
CUST04444,2023-10-11,26,23,Central,Standard,Annual,1420.92,0.1,No,1,1,25.6,4.0,2025-12-30 00:00:00.000000000,37304.91,No
CUST04445,2025-05-20,7,39,South,Standard,Annual,1375.9,0.05,No,3,1,22.2,3.9,2025-12-30 00:00:00.000000000,10946.51,No
CUST04446,2023-04-21,32,32,West,Standard,Monthly,1303.62,0.1,Yes,4,2,30.5,3.0,2025-12-18 08:35:06.970615377,40514.0,No
CUST04447,2024-04-11,20,31,West,Basic,Monthly,697.69,0.05,No,3,0,24.1,3.2,2025-12-16 20:39:36.399762792,14054.17,No
CUST04448,2025-03-14,9,50,East,Basic,Annual,680.02,0.1,No,2,0,9.4,3.3,2025-12-13 22:47:08.089990668,5895.64,No
CUST04449,2023-04-19,32,18,East,Basic,Quarterly,667.95,0.0,Yes,2,1,39.9,1.8,2025-12-30 00:00:00.000000000,20895.77,No
CUST04450,2024-03-08,21,36,South,Basic,Monthly,624.47,0.15,Yes,1,1,22.3,4.2,2025-12-21 12:42:02.535760403,13367.49,No
CUST04451,2024-07-12,17,33,North,Standard,Annual,1152.25,0.0,Yes,3,1,20.3,3.3,2025-11-30 15:52:44.205781466,19411.52,No
CUST04452,2024-05-20,19,36,South,Standard,Monthly,1273.65,0.0,No,0,2,13.5,4.4,2025-12-02 17:27:44.517292664,25236.21,Yes
CUST04453,2023-06-28,30,31,Central,Basic,Monthly,778.02,0.0,Yes,2,0,16.0,3.7,2025-12-17 01:02:59.069032423,23006.99,No
CUST04454,2024-03-16,21,28,South,Standard,Monthly,1160.05,0.15,Yes,2,0,30.9,3.9,2025-12-07 05:52:53.729179205,25234.37,Yes
CUST04455,2024-08-02,16,34,Central,Basic,Monthly,764.62,0.0,No,0,0,21.6,2.7,2025-12-07 12:46:43.897356576,12275.8,Yes
CUST04456,2024-05-21,19,39,North,Basic,Monthly,644.77,0.05,Yes,4,0,12.1,2.7,2025-12-03 09:29:56.514829215,12101.92,No
CUST04457,2023-12-06,24,41,Central,Basic,Quarterly,791.58,0.0,Yes,2,0,22.2,3.0,2025-12-10 14:17:08.446846408,18263.6,No
CUST04458,2025-02-11,10,29,Central,Basic,Annual,713.98,0.0,Yes,1,1,26.1,2.3,2025-12-19 08:33:07.491112546,7793.01,No
CUST04459,2024-03-30,21,39,Central,Basic,Quarterly,698.27,0.15,Yes,2,3,23.1,3.1,2025-12-24 06:08:29.037333587,14890.08,No
CUST04460,2023-07-20,29,32,North,Basic,Monthly,602.67,0.0,No,2,0,36.1,2.5,2025-11-30 15:23:54.319867227,17607.74,No
CUST04461,2024-11-06,13,28,West,Standard,Monthly,1405.1,0.0,Yes,1,0,38.0,2.4,2025-12-18 11:34:48.594205987,19383.61,No
CUST04462,2024-06-13,18,41,North,Premium,Monthly,2004.85,0.0,Yes,3,1,8.6,2.3,2025-12-11 21:04:52.943348082,35466.14,No
CUST04463,2023-07-01,30,38,North,Premium,Quarterly,1860.44,0.0,No,4,0,25.4,2.6,2025-12-14 14:33:06.302607555,54784.42,No
CUST04464,2025-03-15,9,41,East,Premium,Quarterly,2020.66,0.0,Yes,3,0,17.4,3.4,2025-12-27 03:59:03.486396737,19688.58,No
CUST04465,2023-04-02,32,32,Central,Premium,Monthly,2235.32,0.0,Yes,4,0,32.0,3.5,2025-11-26 11:57:09.567268045,72539.4,Yes
CUST04466,2023-05-22,31,19,West,Basic,Monthly,702.63,0.1,No,0,0,35.3,2.0,2025-12-30 00:00:00.000000000,21924.66,No
CUST04467,2024-08-20,16,43,East,Premium,Monthly,1892.71,0.0,Yes,4,0,28.2,3.0,2025-12-19 14:56:30.104728970,31846.92,No
CUST04468,2023-06-17,30,33,Central,Basic,Annual,764.59,0.1,Yes,1,0,28.3,2.9,2025-12-28 07:08:35.369636972,22861.8,No
CUST04469,2024-12-25,12,25,East,Standard,Monthly,1133.41,0.0,No,3,0,23.8,2.8,2025-12-18 15:25:18.358344627,14057.59,No
CUST04470,2023-04-10,32,22,Central,Basic,Annual,828.67,0.0,Yes,2,0,11.4,3.0,2025-12-12 05:52:49.270417816,26641.97,No
CUST04471,2025-01-15,11,40,Central,Standard,Annual,1376.23,0.0,No,4,1,13.9,3.3,2025-12-11 09:02:16.991403110,14182.26,No
CUST04472,2023-09-10,27,37,South,Standard,Monthly,1266.7,0.0,No,1,0,41.2,3.4,2025-12-04 02:49:19.624668802,35002.21,No
CUST04473,2023-09-11,27,43,South,Premium,Annual,2035.9,0.0,Yes,4,1,24.0,3.0,2025-12-19 18:28:13.827942057,53230.54,No
CUST04474,2025-03-21,9,35,West,Standard,Quarterly,1043.01,0.15,No,1,1,33.5,3.2,2025-12-08 03:18:59.326598250,8868.04,No
CUST04475,2024-01-09,23,27,West,Standard,Annual,1093.78,0.1,Yes,3,0,45.4,3.3,2025-12-05 17:01:42.348767063,24635.63,No
CUST04476,2024-03-12,21,29,North,Premium,Monthly,2157.89,0.0,No,4,0,26.0,3.9,2025-12-26 03:26:03.735279494,45137.43,No
CUST04477,2024-10-09,14,38,West,Standard,Monthly,997.22,0.0,Yes,3,1,41.4,3.5,2025-12-18 18:45:37.190431982,13555.54,No
CUST04478,2024-04-22,20,24,East,Standard,Quarterly,1182.53,0.0,Yes,2,2,31.4,3.8,2025-12-30 00:00:00.000000000,23654.73,No
CUST04479,2023-08-06,28,32,South,Standard,Monthly,1139.75,0.0,Yes,1,1,29.5,3.5,2025-12-08 23:34:08.802184383,31843.93,Yes
CUST04480,2023-02-12,34,29,West,Standard,Annual,1388.57,0.1,Yes,2,0,47.8,4.0,2025-12-11 09:35:23.047290379,48190.87,No
CUST04481,2023-10-10,26,30,Central,Standard,Quarterly,1224.32,0.0,No,3,0,20.6,3.7,2025-12-16 18:56:36.244600461,32224.48,No
CUST04482,2024-11-03,13,64,West,Standard,Monthly,1394.25,0.05,No,4,1,29.9,3.1,2025-11-26 12:25:02.730526968,18000.61,Yes
CUST04483,2024-07-27,17,18,North,Standard,Monthly,1271.03,0.0,Yes,0,0,16.1,3.8,2025-12-08 10:57:18.608892558,20347.4,No
CUST04484,2024-09-24,15,37,North,Standard,Monthly,1322.81,0.1,Yes,2,0,17.5,3.6,2025-12-12 10:57:55.418808209,20753.38,No
CUST04485,2024-10-01,14,23,South,Standard,Monthly,1394.88,0.0,No,3,1,26.3,4.5,2025-12-21 18:11:30.658083493,20863.67,No
CUST04486,2023-07-03,29,55,West,Standard,Monthly,1214.86,0.1,Yes,2,3,14.7,3.3,2025-12-26 17:18:08.697492674,35328.87,No
CUST04487,2023-08-26,28,31,East,Premium,Monthly,2125.13,0.0,Yes,0,0,34.0,4.1,2025-12-25 02:05:07.955187081,60475.15,No
CUST04488,2025-04-07,8,32,North,Standard,Monthly,1132.56,0.05,No,2,1,34.8,2.4,2025-12-08 17:47:36.273967351,8327.52,No
CUST04489,2023-06-29,30,38,East,Premium,Quarterly,1738.14,0.0,Yes,0,0,36.4,2.9,2025-12-10 09:13:28.598443608,51927.7,No
CUST04490,2025-05-21,7,40,Central,Basic,Monthly,804.96,0.1,Yes,4,1,30.8,2.9,2025-12-06 04:22:56.626055161,6424.94,Yes
CUST04491,2024-11-15,13,33,East,Standard,Monthly,1214.41,0.0,No,1,0,12.7,5.0,2025-12-18 02:48:19.098724721,15710.26,No
CUST04492,2023-11-30,25,46,North,Standard,Monthly,1075.09,0.0,No,2,1,23.0,3.9,2025-12-10 16:27:26.539219092,25812.78,No
CUST04493,2023-12-14,24,34,Central,Premium,Quarterly,2080.04,0.1,No,1,0,34.7,3.8,2025-12-21 17:08:34.155157224,48007.62,No
CUST04494,2024-12-27,12,44,Central,Basic,Monthly,756.61,0.0,Yes,3,0,21.0,1.9,2025-12-13 05:01:28.028003739,8453.88,No
CUST04495,2024-03-04,21,30,South,Standard,Monthly,1155.62,0.05,Yes,1,0,24.6,2.5,2025-12-20 05:50:39.575963193,23916.39,No
CUST04496,2023-01-17,35,25,West,Standard,Monthly,1282.76,0.05,Yes,0,1,35.4,3.9,2025-12-18 12:23:50.756790316,43661.96,No
CUST04497,2024-01-23,23,29,Central,Premium,Annual,1784.85,0.0,Yes,4,1,30.6,5.0,2025-12-18 16:06:57.706093351,42470.61,No
CUST04498,2023-10-20,26,25,North,Premium,Quarterly,2013.44,0.0,Yes,0,0,29.1,4.2,2025-12-22 15:10:07.935497740,51058.47,No
CUST04499,2025-03-13,9,18,North,Premium,Quarterly,1923.63,0.0,Yes,2,0,17.3,2.6,2025-12-15 13:38:13.871655523,18164.22,No
CUST04500,2023-08-13,28,26,South,Basic,Monthly,732.17,0.0,Yes,5,1,38.5,2.6,2025-12-13 20:12:46.019346535,20191.87,No
CUST04501,2023-06-09,30,22,West,Premium,Monthly,1661.07,0.0,No,3,0,21.5,3.3,2025-12-24 08:51:18.944189652,48932.62,No
CUST04502,2023-07-08,29,40,North,Standard,Quarterly,987.12,0.0,Yes,2,2,45.0,3.3,2025-12-27 07:31:51.733389456,27884.64,No
CUST04503,2025-01-20,11,49,South,Basic,Monthly,614.37,0.15,No,3,0,23.1,4.4,2025-12-19 21:27:34.615795142,6722.68,No
CUST04504,2023-03-12,33,23,South,Standard,Quarterly,1354.98,0.0,Yes,2,0,19.7,3.3,2025-12-18 18:54:56.420258979,46042.84,Yes
CUST04505,2024-11-04,13,35,West,Basic,Quarterly,598.17,0.05,Yes,1,0,24.7,2.6,2025-12-20 16:47:35.123389124,8024.31,No
CUST04506,2024-01-17,23,25,East,Basic,Monthly,733.12,0.05,Yes,0,1,44.5,4.0,2025-12-18 20:08:02.268046312,16948.77,No
CUST04507,2024-03-17,21,43,South,Standard,Annual,1349.71,0.1,Yes,4,0,28.8,4.2,2025-12-06 16:06:07.529780008,28224.96,No
CUST04508,2023-09-18,27,47,East,Basic,Monthly,881.75,0.0,Yes,0,0,39.8,4.0,2025-12-17 03:56:26.359278908,24281.63,No
CUST04509,2024-06-13,18,28,East,Standard,Quarterly,817.63,0.0,Yes,4,0,39.6,3.8,2025-12-25 08:49:25.851978593,13962.23,No
CUST04510,2024-03-22,21,41,North,Standard,Monthly,1289.29,0.1,No,3,3,15.5,3.3,2025-12-08 19:39:56.020172366,27408.4,No
CUST04511,2023-05-05,31,18,East,Premium,Monthly,1727.17,0.1,Yes,5,1,26.1,3.7,2025-12-20 16:09:58.634222686,54425.14,No
CUST04512,2024-07-12,17,38,Central,Standard,Quarterly,1224.27,0.0,Yes,3,2,37.3,2.5,2025-12-12 05:27:17.265950813,21605.31,No
CUST04513,2024-05-18,19,43,West,Standard,Monthly,1206.07,0.0,No,0,1,21.9,2.2,2025-12-16 16:49:17.802433296,23903.75,No
CUST04514,2024-05-08,19,37,East,Standard,Monthly,1072.64,0.0,No,2,0,23.8,5.0,2025-12-28 00:49:32.915417448,20989.52,No
